"","adj","p.val","fc","auc.mat","log10p","log2fc"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium",0.265696175675522,0.00630827029104067,3.20955507496853,0.746641074856046,0.575614696605796,1.68237331740193
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33928|s__GGB33928_SGB15225",0.906995730574511,0.0831874457088186,1.46047092806574,0.628598848368522,0.0423947572533498,0.546433640363035
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",0.906995730574511,0.0471352632071039,1.87283522914156,0.658349328214971,0.0423947572533498,0.905223977767281
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus",0.168120305529744,0.00328803057189438,3.67062691834266,0.77063339731286,0.774379829410348,1.87602648670403
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089",0.611870103638798,0.0214773706020257,2.31442251797573,0.695777351247601,0.213340766188697,1.21065226502631
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium",0.849195741897188,0.0373503922948651,1.90365525299216,0.669865642994242,0.0709921921734799,0.928772233986412
"k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107|f__FGB2107|g__GGB6002|s__GGB6002_SGB8625",0.906995730574511,0.485695457349558,0,0.525911708253359,0.0423947572533498,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3167|s__GGB3167_SGB4181",0.906995730574511,0.562342067258211,0,0.518234165067179,0.0423947572533498,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara",0.906995730574511,0.0747810272687576,1.45712559649932,0.634357005758157,0.0423947572533498,0.543125235423952
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii",0.268562524891546,0.00646807003325783,3.15937450975238,0.745681381957774,0.570954588719713,1.65963896314926
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii",0.906995730574511,0.0924011342800791,1.10793529546512,0.622840690978887,0.0423947572533498,0.147873629006793
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium",0.906995730574511,0.125604867999465,0.994662660470681,0.605566218809981,0.0423947572533498,-0.00772077584923922
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus",0.906995730574511,0.0579614182331039,1.4273135349021,0.647792706333973,0.0423947572533498,0.513302283351172
